ObjectID,GlobalID,Non_Native Species,Unlisted Non-Native Species,Non-Native Species Percent Cover,Non-Native Species Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
12749,b0eaea36-e878-4aa5-be6a-f2f24214a635,Festuca_perennis,,3,,37495e21-c6a5-4098-9313-72ec3690a488,6/29/2023 11:53:54 PM,ccber_user,6/29/2023 11:53:54 PM,ccber_user
12750,9da64160-6faf-4f3f-9ae0-ad784beac7ff,Centaurium_tenuiflorum,,1,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12751,4fd09e63-a0db-484f-8071-b573647827a8,Medicago_polymorpha,,10,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12752,b6db58ec-645b-4163-bc7c-dae85cd4baed,Trifolium_hirtum,,3,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12753,d0a44bfe-cd01-4b49-9fb4-9d2b0a5aac3d,Melilotus_indicus,,1,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12754,f6b06f11-ba67-4fb4-8e87-a246a000d988,Festuca_myuros,,3,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12755,a493bb89-fdb7-44b3-94a2-a6ca8ef1368e,Bromus_hordeaceus,,7,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12756,14d140c6-d8b0-4aef-ac7f-869b8cfe6cbd,Festuca_perennis,,2,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12757,9747abc4-90a8-44f2-9353-83d408e1b3e9,Brachypodium_distachyon,,3,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12758,199bc3fa-e6b6-4953-8c6b-605cdec2653b,Lysimachia_arvensis,,1,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12759,c8fc46ab-12ba-4dee-a72d-62f40a5bb543,Sonchus_asper,,1,,e518ac9c-7bcf-49b0-a6c7-af5239ec09ee,6/29/2023 11:53:56 PM,ccber_user,6/29/2023 11:53:56 PM,ccber_user
12760,b5f999b8-deef-4eb6-8059-75bbb02e1ad0,Lythrum_hyssopifolia,,2,,7d29eb2d-391e-4bf5-b2b0-19d1deead802,6/29/2023 11:53:58 PM,ccber_user,6/29/2023 11:53:58 PM,ccber_user
12761,41b5713b-536a-403f-8101-eb9bd9057f5a,Polypogon_monspeliensis,,1,,7d29eb2d-391e-4bf5-b2b0-19d1deead802,6/29/2023 11:53:58 PM,ccber_user,6/29/2023 11:53:58 PM,ccber_user
12762,8e1a46a9-1b0d-4baa-989d-978f5d393b32,Lythrum_hyssopifolia,,1,,586d333c-6638-495a-a92d-9332fc28472f,6/29/2023 11:54:01 PM,ccber_user,6/29/2023 11:54:01 PM,ccber_user
12763,d64669d8-ef55-450d-ab36-a58d5d4157be,,,0,,af4d12b2-fd4f-4ae4-a60f-56b75b627924,6/29/2023 11:54:03 PM,ccber_user,6/29/2023 11:54:03 PM,ccber_user
12764,fbfd74b1-dc7f-4375-ab07-c946dd19a47e,,,0,,d562fdbb-835f-46bc-8b78-81e98be42e3c,6/29/2023 11:54:05 PM,ccber_user,6/29/2023 11:54:05 PM,ccber_user
12765,585782a6-cbc2-43fd-99e8-a5f745dc45ae,,,0,,5ede3f9b-4a56-4bcb-adc7-8cc469e7b62e,6/29/2023 11:54:07 PM,ccber_user,6/29/2023 11:54:07 PM,ccber_user
12766,9bfb7f15-e12f-4739-b57e-a407dcdbc539,,,0,,2cb2aa3b-7d69-4774-a434-5fa9ff815391,6/29/2023 11:54:09 PM,ccber_user,6/29/2023 11:54:09 PM,ccber_user
12767,1acc03ec-3e09-4ae2-bbb4-75ef45172aa1,,,0,,4f298b64-e633-477b-a3d0-17639459d8cf,6/29/2023 11:54:11 PM,ccber_user,6/29/2023 11:54:11 PM,ccber_user
12768,b9c233a8-82df-4823-b44e-90c4d70f5fbe,,,0,,f5a91dc1-d107-4370-a2b8-20841fe0a22e,6/29/2023 11:54:13 PM,ccber_user,6/29/2023 11:54:13 PM,ccber_user
12769,1ff167ff-ae72-4cd0-9674-3ccb56780244,Lythrum_hyssopifolia,,1,,c3ae7af1-46a9-417e-a430-acb211d27a74,6/29/2023 11:54:15 PM,ccber_user,6/29/2023 11:54:15 PM,ccber_user
12770,6de5f433-3f65-4101-9dc2-9cdd3ce8e248,Lythrum_hyssopifolia,,5,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12771,b32f9b0a-1ed3-4113-95bd-d81baf063d01,Plantago_lanceolata,,7,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12772,6dad594e-276e-4997-9f67-636344a98344,Centaurium_tenuiflorum,,2,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12773,ee568f3b-bf30-4201-8c45-f8356ca463f2,Medicago_polymorpha,,1,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12774,18fa91c4-0a20-4edb-a1e7-1bddb5897b75,Polypogon_monspeliensis,,10,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12775,58e510f2-050c-45dc-a1a7-9aca6750c40f,Bromus_hordeaceus,,50,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12776,06a2a23c-41b2-4d48-a818-821c8536a453,Festuca_perennis,,10,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12777,3de87d04-1160-4bb6-afe2-411cdf27a6cc,Festuca_myuros,,5,,234c859c-3582-46ed-a263-44611dae96b5,6/29/2023 11:54:17 PM,ccber_user,6/29/2023 11:54:17 PM,ccber_user
12778,abaa6b94-d4af-498c-8f18-77dd80d9739b,Centaurium_tenuiflorum,,7,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12779,f74e896d-40ed-4078-b1b1-87269caf723d,Medicago_polymorpha,,10,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12780,2365f3af-ba6e-40c2-8852-cb502f654a92,Erodium_cicutarium,,1,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12781,8af31f70-f8e3-404c-ae75-68deb7ac30e1,Plantago_lanceolata,,1,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12782,3b108a68-1c3f-40ff-9ece-6f378d07858b,Hypochaeris_glabra,,1,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12783,a2a03b27-4960-4cca-b851-3244f89c0ada,Bromus_hordeaceus,,92,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12784,0bcbe1ab-3666-49c4-a380-9ea3fd6ca2f3,Festuca_perennis,,4,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12785,429bcb76-4c60-41f5-864f-09b3f35b82d5,Brachypodium_distachyon,,1,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12786,98da6ce3-2d61-47a2-ab03-90928405291b,Bromus_diandrus,,1,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12787,41a6d51b-6844-451c-9de9-19b2a61f3b69,Lythrum_hyssopifolia,,1,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12788,14cfa944-12c9-4e3f-a185-5369b76d5933,Avena_fatua,,1,,a5fa61c9-b7c3-431c-abc7-f626e5bd6385,6/29/2023 11:54:19 PM,ccber_user,6/29/2023 11:54:19 PM,ccber_user
12789,7134877c-07d0-4a53-a795-30667b612260,Centaurium_tenuiflorum,,7,,29178161-8604-4207-886d-694f31afd932,6/29/2023 11:54:22 PM,ccber_user,6/29/2023 11:54:22 PM,ccber_user
12790,c86f9db5-1503-4e71-96e6-bdee20c434d1,Festuca_myuros,,10,,29178161-8604-4207-886d-694f31afd932,6/29/2023 11:54:22 PM,ccber_user,6/29/2023 11:54:22 PM,ccber_user
12791,11205724-e7c3-479d-aab9-4c6e24e1ccec,Festuca_perennis,,3,,29178161-8604-4207-886d-694f31afd932,6/29/2023 11:54:22 PM,ccber_user,6/29/2023 11:54:22 PM,ccber_user
12792,d092be62-49dc-4d88-89e0-becaf46e1c4e,Bromus_hordeaceus,,95,,29178161-8604-4207-886d-694f31afd932,6/29/2023 11:54:22 PM,ccber_user,6/29/2023 11:54:22 PM,ccber_user
12793,184acd52-655d-436a-a93f-6ca163d245a2,Avena_fatua,,1,,29178161-8604-4207-886d-694f31afd932,6/29/2023 11:54:22 PM,ccber_user,6/29/2023 11:54:22 PM,ccber_user
12794,6ffbfa11-da1e-46c5-b3c0-be0c0dcb62a0,Hordeum_murinum,,1,,29178161-8604-4207-886d-694f31afd932,6/29/2023 11:54:22 PM,ccber_user,6/29/2023 11:54:22 PM,ccber_user
12795,86035abc-3505-4630-8c8c-2d6324663c0e,Medicago_polymorpha,,5,,29178161-8604-4207-886d-694f31afd932,6/29/2023 11:54:22 PM,ccber_user,6/29/2023 11:54:22 PM,ccber_user
12796,a6949a9a-309d-47e0-ab5b-8334a6bf359e,Bromus_hordeaceus,,70,,7181036f-6f6e-46b9-9cd9-08bce4e089b6,6/29/2023 11:54:25 PM,ccber_user,6/29/2023 11:54:25 PM,ccber_user
12797,09c6f415-b425-4426-8fb5-8a6d0b2cd815,Festuca_perennis,,2,,7181036f-6f6e-46b9-9cd9-08bce4e089b6,6/29/2023 11:54:25 PM,ccber_user,6/29/2023 11:54:25 PM,ccber_user
12798,48940d41-781f-4701-b6ab-5601ad6cd1bc,Festuca_myuros,,3,,7181036f-6f6e-46b9-9cd9-08bce4e089b6,6/29/2023 11:54:25 PM,ccber_user,6/29/2023 11:54:25 PM,ccber_user
12799,df2f0d4b-f8b1-473b-8ade-44a34664e57a,Bromus_diandrus,,1,,7181036f-6f6e-46b9-9cd9-08bce4e089b6,6/29/2023 11:54:25 PM,ccber_user,6/29/2023 11:54:25 PM,ccber_user
12800,f28cedc6-7592-4a15-a75b-edd10fadd119,Brachypodium_distachyon,,10,,7181036f-6f6e-46b9-9cd9-08bce4e089b6,6/29/2023 11:54:25 PM,ccber_user,6/29/2023 11:54:25 PM,ccber_user
12801,93e50bfa-6b86-4809-8702-4b0a0fe4096a,Plantago_lanceolata,,2,,7181036f-6f6e-46b9-9cd9-08bce4e089b6,6/29/2023 11:54:25 PM,ccber_user,6/29/2023 11:54:25 PM,ccber_user
12802,5a99009c-9e7b-4a96-9405-4e94ec2518ca,Medicago_polymorpha,,7,,7181036f-6f6e-46b9-9cd9-08bce4e089b6,6/29/2023 11:54:25 PM,ccber_user,6/29/2023 11:54:25 PM,ccber_user
12803,068957cb-f413-4ac2-90d3-3d49e13d29ff,Centaurium_tenuiflorum,,5,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12804,44fc44e5-dba5-40cb-85cf-83677fefd7c5,Plantago_lanceolata,,2,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12805,ce45ccec-b671-4660-8a61-8cf5743315ec,Sonchus_asper,,1,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12806,ea4d3da7-d1e3-458b-8cba-4be6ae2d30d6,Brachypodium_distachyon,,5,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12807,4b154069-8164-42a4-ac32-d61c33ed788c,Festuca_myuros,,2,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12808,31da7a2e-d9f4-4a02-9726-cca797cd3c5b,Festuca_perennis,,2,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12809,f6c19004-497a-43e4-9f4a-f83ef2a1985c,Polypogon_monspeliensis,,1,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12810,c7a61656-5f86-4ad7-aac0-1c7f6abf91bd,Avena_fatua,,3,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12811,7651f74e-78d5-4e64-9ecf-47eeb0812875,Lythrum_hyssopifolia,,1,,0311f626-e343-46db-82c6-0b73bccfa6c5,6/29/2023 11:54:28 PM,ccber_user,6/29/2023 11:54:28 PM,ccber_user
12812,417aa39e-878c-4d8a-8ec9-ef4d1778a8d8,Sonchus_asper,,1,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12813,3e293093-e521-4f19-b584-aaf981cf297d,Salsola_tragus,,1,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12814,06ac2b73-6ad7-4728-859d-0267f1dc7460,Festuca_myuros,,8,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12815,dab1db4f-22cb-4003-9682-98153d870545,Festuca_perennis,,11,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12816,ce8563b0-eb24-4647-9cdb-53be1811c55d,Brachypodium_distachyon,,1,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12817,9678b98d-4ea6-4082-abb2-0a621c1809c3,Hordeum_murinum,,1,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12818,5980998a-6f68-4208-8ea1-79364d8b62d6,Centaurium_tenuiflorum,,2,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12819,24b7041e-0359-4178-80b4-238686e3686e,Bromus_diandrus,,1,,5309e0f9-110f-46d3-888e-5787371a133b,6/29/2023 11:54:30 PM,ccber_user,6/29/2023 11:54:30 PM,ccber_user
12820,5c2d08da-444e-4e8a-a8a8-ec84e6a208ab,Lythrum_hyssopifolia,,30,,4a17d0cf-da41-47b0-b30c-55a2e0c85233,6/29/2023 11:54:32 PM,ccber_user,6/29/2023 11:54:32 PM,ccber_user
12821,9dcc8272-6842-4533-8105-0fe451d5f5f2,Centaurium_tenuiflorum,,12,,4a17d0cf-da41-47b0-b30c-55a2e0c85233,6/29/2023 11:54:32 PM,ccber_user,6/29/2023 11:54:32 PM,ccber_user
12822,f7183075-c860-4a96-8104-eec1a497b217,Plantago_lanceolata,,1,,4a17d0cf-da41-47b0-b30c-55a2e0c85233,6/29/2023 11:54:32 PM,ccber_user,6/29/2023 11:54:32 PM,ccber_user
12823,b8731a61-98c3-4db9-8a07-e4eb601e66a5,Festuca_perennis,,5,,4a17d0cf-da41-47b0-b30c-55a2e0c85233,6/29/2023 11:54:32 PM,ccber_user,6/29/2023 11:54:32 PM,ccber_user
12824,7170bde7-e238-44f2-b11f-34f67493c47c,Polypogon_monspeliensis,,5,,4a17d0cf-da41-47b0-b30c-55a2e0c85233,6/29/2023 11:54:32 PM,ccber_user,6/29/2023 11:54:32 PM,ccber_user
12825,5ee43909-b4b8-46e3-ae12-ac5dad004171,Festuca_perennis,,89,,9a974ebd-4633-4577-869a-f30c96fe3a6b,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb
12826,1f46fe6b-a18a-44b8-b5c7-9d38ded9fa49,Hordeum_marinum,,1,,9a974ebd-4633-4577-869a-f30c96fe3a6b,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb
12827,3d6a5635-76e3-417d-8f1b-acb1d9eaa7bd,Plantago_lanceolata,,1,,9a974ebd-4633-4577-869a-f30c96fe3a6b,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb
12828,d45e15b0-31f4-492f-b4cb-0042bd6cb28a,Lythrum_hyssopifolia,,1,,9a974ebd-4633-4577-869a-f30c96fe3a6b,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb
12829,5843b991-1908-4343-a218-4742b0244b97,Geranium_dissectum,,1,,9a974ebd-4633-4577-869a-f30c96fe3a6b,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb
12830,facb229c-996f-49e5-9080-dc7c5fac75da,Sonchus_asper,,1,,9a974ebd-4633-4577-869a-f30c96fe3a6b,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:46 AM,joannatang@umail.ucsb.edu_ucsb
12831,ad1ff95f-47d8-4416-865a-a542ebe70336,Festuca_perennis,,93,,d4bab4e1-1393-4e58-8419-f241e72fd9ca,6/30/2023 12:55:52 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:52 AM,joannatang@umail.ucsb.edu_ucsb
12832,b213e78c-1540-451d-a87a-ad1b7fe00b6c,Lythrum_hyssopifolia,,1,,d4bab4e1-1393-4e58-8419-f241e72fd9ca,6/30/2023 12:55:52 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:52 AM,joannatang@umail.ucsb.edu_ucsb
12833,8d467858-ab36-46a5-8544-ce751dc5737a,Polypogon_monspeliensis,,1,,d4bab4e1-1393-4e58-8419-f241e72fd9ca,6/30/2023 12:55:52 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:52 AM,joannatang@umail.ucsb.edu_ucsb
12834,8999c9dd-c0e8-46ff-b6f6-2d64800578ee,Festuca_perennis,,22,,b8042eb6-31d2-43e5-bfe2-6a01b6d07855,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb
12835,d6cb3a44-a97a-4efb-984d-414d2889c87c,Sonchus_asper,,5,,b8042eb6-31d2-43e5-bfe2-6a01b6d07855,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb
12836,3614c77a-2bc9-40f9-8a61-6832c9513b7a,Rumex_crispus,,2,,b8042eb6-31d2-43e5-bfe2-6a01b6d07855,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb
12837,afe87dd6-fb56-40d6-97a4-55bd0e80722d,Polypogon_monspeliensis,,11,,b8042eb6-31d2-43e5-bfe2-6a01b6d07855,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb
12838,498c17c9-69ea-4458-8cb1-b94b3a9c4c5e,Hordeum_marinum,,1,,b8042eb6-31d2-43e5-bfe2-6a01b6d07855,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:55:57 AM,joannatang@umail.ucsb.edu_ucsb
12839,ec84676b-47cb-42c9-b703-16ef4c875daa,Festuca_perennis,,97,,173f9ea0-b343-48f0-8a9f-ea64fe7f2276,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb
12840,76866afc-c46d-4cc0-953d-c627d44f01fb,Lythrum_hyssopifolia,,2,,173f9ea0-b343-48f0-8a9f-ea64fe7f2276,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb
12841,8ec65c49-4c0f-4ed2-98cb-baf97244c487,Hordeum_marinum,,1,,173f9ea0-b343-48f0-8a9f-ea64fe7f2276,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb
12842,d6f35aaa-ee7c-4cc0-ac16-b5006ab43846,Rumex_crispus,,1,,173f9ea0-b343-48f0-8a9f-ea64fe7f2276,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:04 AM,joannatang@umail.ucsb.edu_ucsb
12843,2fcbe9f0-f5a7-49da-9f1b-cde6c2f52627,Festuca_perennis,,92,,40a3e2b4-e9e4-4cc8-9aed-2b7632042c9e,6/30/2023 12:56:14 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:14 AM,joannatang@umail.ucsb.edu_ucsb
12844,74e98c11-a0c1-4a5d-b837-11a4b5af6ce2,Lythrum_hyssopifolia,,2,,40a3e2b4-e9e4-4cc8-9aed-2b7632042c9e,6/30/2023 12:56:14 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:14 AM,joannatang@umail.ucsb.edu_ucsb
12845,7e2aca48-dc69-4c34-a923-69a612f7f62a,Festuca_perennis,,97,,d23eabbc-6d01-4480-a6c2-f6073d8b3bec,6/30/2023 12:56:15 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:15 AM,joannatang@umail.ucsb.edu_ucsb
12846,25cc799c-d834-45c5-ab27-70ea08fd0d05,Festuca_perennis,,97,,08a67b79-3368-460a-b590-4d1ec5e5ec75,6/30/2023 12:56:23 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:23 AM,joannatang@umail.ucsb.edu_ucsb
12847,717d1bf5-4da7-4578-8f1e-cb9297d20fd5,Avena_fatua,,1,,08a67b79-3368-460a-b590-4d1ec5e5ec75,6/30/2023 12:56:23 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:23 AM,joannatang@umail.ucsb.edu_ucsb
12848,999f8720-4e44-4db0-9af1-34d674f50353,Festuca_perennis,,100,,c5f8afdd-8fe3-4cbb-a088-b8d58e411966,6/30/2023 12:56:40 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:40 AM,joannatang@umail.ucsb.edu_ucsb
12849,5c1f4039-46dd-4494-a2c3-ced466c2a875,Sonchus_asper,,1,,c5f8afdd-8fe3-4cbb-a088-b8d58e411966,6/30/2023 12:56:40 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:40 AM,joannatang@umail.ucsb.edu_ucsb
12850,699b98cf-5894-4c23-b9ba-667dab9cfe9f,Lythrum_hyssopifolia,,1,,c5f8afdd-8fe3-4cbb-a088-b8d58e411966,6/30/2023 12:56:40 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:40 AM,joannatang@umail.ucsb.edu_ucsb
12851,f1b63964-f9b7-4288-9627-b6dd2128bc7e,Festuca_perennis,,95,,fcb3647b-fb50-4138-b442-c13b21e51041,6/30/2023 12:56:41 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:41 AM,joannatang@umail.ucsb.edu_ucsb
12852,5dfde8ff-6e2c-440a-ae45-3222578822e5,Festuca_perennis,,99,,79aacddf-ba7b-412f-90fd-a8f496b383f1,6/30/2023 12:56:49 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:49 AM,joannatang@umail.ucsb.edu_ucsb
12853,fcd8705c-61a6-472e-ba2d-f9dda35aa244,Avena_fatua,,1,,79aacddf-ba7b-412f-90fd-a8f496b383f1,6/30/2023 12:56:49 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:49 AM,joannatang@umail.ucsb.edu_ucsb
12854,7ef243d3-0a87-4cb2-b50f-62ea0562b3c5,Festuca_perennis,,100,,0066efaf-e586-44ed-8836-a99348fb9d7f,6/30/2023 12:56:58 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:58 AM,joannatang@umail.ucsb.edu_ucsb
12855,b936024c-d8b1-4d01-ac95-d053f5e621d8,Sonchus_asper,,1,,0066efaf-e586-44ed-8836-a99348fb9d7f,6/30/2023 12:56:58 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:58 AM,joannatang@umail.ucsb.edu_ucsb
12856,fae5aa11-a66d-47d3-a585-85f3fa803b81,Avena_fatua,,1,,0066efaf-e586-44ed-8836-a99348fb9d7f,6/30/2023 12:56:58 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:56:58 AM,joannatang@umail.ucsb.edu_ucsb
12857,d66aa80a-85ab-42f6-b974-65f464e83d47,Festuca_perennis,,90,,1156dce8-6a19-470b-af2b-113edc864f3c,6/30/2023 12:57:05 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:57:05 AM,joannatang@umail.ucsb.edu_ucsb
12858,d58ce0df-d5f6-421a-b01e-465c4449a049,Avena_fatua,,1,,1156dce8-6a19-470b-af2b-113edc864f3c,6/30/2023 12:57:05 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:57:05 AM,joannatang@umail.ucsb.edu_ucsb
12859,c40bd436-fa1c-4afd-ac4b-c2e7f72914bc,Rumex_crispus,,1,,1156dce8-6a19-470b-af2b-113edc864f3c,6/30/2023 12:57:05 AM,joannatang@umail.ucsb.edu_ucsb,6/30/2023 12:57:05 AM,joannatang@umail.ucsb.edu_ucsb
