ObjectID,GlobalID,Native Species,Unlisted Native Species,Native Species Percent Cover,Native Species Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
14107,4eec9cbb-2952-483a-bc2a-681523e73b19,Eleocharis_macrostachya,,99,,1503e325-4553-407e-b911-5d58dc4aa580,7/10/2023 10:25:41 PM,ccber_user,7/10/2023 10:25:41 PM,ccber_user
14108,e0e82d0e-fd2c-4984-aa24-ea91d6e5bb83,Distichlis_spicata,,2,,1503e325-4553-407e-b911-5d58dc4aa580,7/10/2023 10:25:41 PM,ccber_user,7/10/2023 10:25:41 PM,ccber_user
14109,dda29380-b345-4f2d-b2d6-d1c46b52d0a6,Eleocharis_acicularis,,30,,1503e325-4553-407e-b911-5d58dc4aa580,7/10/2023 10:25:41 PM,ccber_user,7/10/2023 10:25:41 PM,ccber_user
14110,c5368aec-0dcb-4e78-bbd2-58cf885c9374,Hordeum_brachyantherum_brachy.,,40,,ab5c806b-5f87-4600-a594-7802285cba67,7/10/2023 10:25:43 PM,ccber_user,7/10/2023 10:25:43 PM,ccber_user
14111,f00030fa-530d-4dc4-9f90-7d9824250da1,Eleocharis_macrostachya,,95,,ab5c806b-5f87-4600-a594-7802285cba67,7/10/2023 10:25:43 PM,ccber_user,7/10/2023 10:25:43 PM,ccber_user
14112,19c72e3a-5873-43e3-b82a-b2942aa4ea43,Eleocharis_macrostachya,,95,,871ad0f8-4d79-494f-80c8-57ce4982eeed,7/10/2023 10:25:45 PM,ccber_user,7/10/2023 10:25:45 PM,ccber_user
14113,6f27c02b-3c70-4570-9a7a-7206fe27f78a,Hordeum_brachyantherum_brachy.,,8,,871ad0f8-4d79-494f-80c8-57ce4982eeed,7/10/2023 10:25:45 PM,ccber_user,7/10/2023 10:25:45 PM,ccber_user
14114,bffb3a13-f5a6-4eb0-a55f-729548c806eb,Juncus_bufonius,,5,,871ad0f8-4d79-494f-80c8-57ce4982eeed,7/10/2023 10:25:45 PM,ccber_user,7/10/2023 10:25:45 PM,ccber_user
14115,69d1e680-0d10-43de-8a12-90389392cc9d,Eleocharis_macrostachya,,90,,a89057e5-bc56-4571-9167-77f404558c59,7/10/2023 10:25:47 PM,ccber_user,7/10/2023 10:25:47 PM,ccber_user
14116,cdb4265d-2ac7-4b94-9dd1-d52e2d6b1eb2,Eleocharis_acicularis,,12,,a89057e5-bc56-4571-9167-77f404558c59,7/10/2023 10:25:47 PM,ccber_user,7/10/2023 10:25:47 PM,ccber_user
14117,7c9fc62b-5a35-4ee9-9fee-4d03a1ae485a,Eleocharis_macrostachya,,99,,91ece361-60a1-4b3f-ad9d-33a4ba47aa51,7/10/2023 10:25:49 PM,ccber_user,7/10/2023 10:25:49 PM,ccber_user
14118,7d2c0cfa-c468-4753-b18c-790dc0faa951,Eleocharis_macrostachya,,35,,955f5a9f-cd5a-4563-8974-e638ea264dc0,7/10/2023 10:25:50 PM,ccber_user,7/10/2023 10:25:50 PM,ccber_user
14119,edd44384-4f3e-4c41-8c5c-5a02269c44e8,Juncus_bufonius,,10,,955f5a9f-cd5a-4563-8974-e638ea264dc0,7/10/2023 10:25:50 PM,ccber_user,7/10/2023 10:25:50 PM,ccber_user
14120,61941cb7-e6b6-489f-8af0-0c1b6ee3965f,Eleocharis_macrostachya,,45,,c30da3eb-014a-46e1-a370-cff172475a74,7/10/2023 10:25:52 PM,ccber_user,7/10/2023 10:25:52 PM,ccber_user
14121,4460d80d-0baf-46f3-994b-f2e40345383e,Eleocharis_macrostachya,,20,,610ee9bd-1d8e-4a89-8848-8d859d72cb8f,7/10/2023 10:25:54 PM,ccber_user,7/10/2023 10:25:54 PM,ccber_user
14122,c28e5d1a-ffa3-48f4-94fe-b75906a77784,Distichlis_spicata,,2,,610ee9bd-1d8e-4a89-8848-8d859d72cb8f,7/10/2023 10:25:54 PM,ccber_user,7/10/2023 10:25:54 PM,ccber_user
14123,1c090a16-4fe1-4c8a-8259-18c9bcaebf76,Stipa_pulchra,,35,,f55ec7d1-426c-45ff-b8d6-b49cca2f6228,7/10/2023 10:25:56 PM,ccber_user,7/10/2023 10:25:56 PM,ccber_user
14124,72c24040-7162-4952-a08f-584bf166c792,Distichlis_spicata,,5,,f55ec7d1-426c-45ff-b8d6-b49cca2f6228,7/10/2023 10:25:56 PM,ccber_user,7/10/2023 10:25:56 PM,ccber_user
14125,86bdd5b1-3cb5-4a25-8cb4-88e1ac7d4ee5,Eleocharis_macrostachya,,0,,f55ec7d1-426c-45ff-b8d6-b49cca2f6228,7/10/2023 10:25:56 PM,ccber_user,7/10/2023 10:25:56 PM,ccber_user
14126,619195f4-e8e1-406b-9ab9-d0da66aacde2,Stipa_pulchra,,30,,08ddfc17-f06e-426e-b900-a43a8b8227a7,7/10/2023 10:25:58 PM,ccber_user,7/10/2023 10:25:58 PM,ccber_user
14127,0a006981-a72f-4e0d-8739-5ec715f7fb25,Distichlis_spicata,,5,,08ddfc17-f06e-426e-b900-a43a8b8227a7,7/10/2023 10:25:58 PM,ccber_user,7/10/2023 10:25:58 PM,ccber_user
14128,c2f83521-5dfb-4ecb-9094-464a10371ce2,Stipa_pulchra,,55,,8a9ca658-087c-45f9-baf9-efb9fabc86e1,7/10/2023 10:26:00 PM,ccber_user,7/10/2023 10:26:00 PM,ccber_user
14129,ed62ba8d-1636-49e7-afeb-ba57c9f40f77,Distichlis_spicata,,10,,8a9ca658-087c-45f9-baf9-efb9fabc86e1,7/10/2023 10:26:00 PM,ccber_user,7/10/2023 10:26:00 PM,ccber_user
14130,098868b6-0b05-4f9e-9243-a995812df9ac,Stipa_pulchra,,55,,e23fa328-6369-4799-8de5-89f1619340c5,7/10/2023 10:26:02 PM,ccber_user,7/10/2023 10:26:02 PM,ccber_user
14131,c793cfbe-64b4-440d-9390-156020fe38f5,Distichlis_spicata,,5,,e23fa328-6369-4799-8de5-89f1619340c5,7/10/2023 10:26:02 PM,ccber_user,7/10/2023 10:26:02 PM,ccber_user
14132,3517c4ad-d3b2-4769-8a98-f1ab39d60cd9,Stipa_pulchra,,60,,2b0f4950-04fd-4440-b88d-2de59279f659,7/10/2023 10:26:04 PM,ccber_user,7/10/2023 10:26:04 PM,ccber_user
14133,fc2253e9-559a-40e1-a4da-377d2a5b9934,Distichlis_spicata,,7,,2b0f4950-04fd-4440-b88d-2de59279f659,7/10/2023 10:26:04 PM,ccber_user,7/10/2023 10:26:04 PM,ccber_user
14134,23032ee5-7498-46c3-9161-a930bce5b788,Stipa_pulchra,,55,,eaab9dd3-cf71-469a-a720-ed520973cf1c,7/10/2023 10:26:06 PM,ccber_user,7/10/2023 10:26:06 PM,ccber_user
14135,98153f95-fd7d-4e19-ab56-8090048a531e,Distichlis_spicata,,5,,eaab9dd3-cf71-469a-a720-ed520973cf1c,7/10/2023 10:26:06 PM,ccber_user,7/10/2023 10:26:06 PM,ccber_user
14271,93e49709-020d-4d72-8461-f6ebad56322d,Baccharis_pilularis,,12,,85c78339-a276-4437-a120-b15f7110d130,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb
14272,5432bc2c-5da4-4f5b-9662-ea2c51e057b1,Juncus_occidentalis,,9,,85c78339-a276-4437-a120-b15f7110d130,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb
14273,ec5f78aa-c7b0-4e74-9216-fe2a524a8ce5,Distichlis_spicata,,2,,85c78339-a276-4437-a120-b15f7110d130,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb
14274,41e80a68-3ea3-436f-902b-635f0e24ea23,Eleocharis_acicularis,,2,,85c78339-a276-4437-a120-b15f7110d130,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb
14275,405b5e08-ce9d-4663-9b2f-0cb2e9491df0,Eleocharis_macrostachya,,2,,85c78339-a276-4437-a120-b15f7110d130,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:07 PM,joannatang@umail.ucsb.edu_ucsb
14276,202200b9-9917-4cea-8a75-a9bb7cb3fdd7,Eleocharis_macrostachya,,2,,6a38b5a0-2006-417e-a35f-a909390ac1d2,7/11/2023 6:38:17 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:17 PM,joannatang@umail.ucsb.edu_ucsb
14277,7a8ea609-4ddc-479c-8941-1ab852a5c0f1,Distichlis_spicata,,1,,6a38b5a0-2006-417e-a35f-a909390ac1d2,7/11/2023 6:38:17 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:17 PM,joannatang@umail.ucsb.edu_ucsb
14278,2f22861e-e435-427d-973d-c40ee8a80489,Eleocharis_acicularis,,2,,6a38b5a0-2006-417e-a35f-a909390ac1d2,7/11/2023 6:38:17 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:17 PM,joannatang@umail.ucsb.edu_ucsb
14279,01fdc429-9e05-43e0-a902-132b2e108f0e,Psilocarphus_brevissimus,,5,,cba92c99-e2bb-4529-9a67-e3078bdcca08,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb
14280,6b2dfd62-57e0-4b43-a481-f2c8d00d319b,Eryngium_vaseyi,,6,,cba92c99-e2bb-4529-9a67-e3078bdcca08,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb
14281,1e26cef1-2643-4d01-a443-5eb9c5642f7d,Eleocharis_macrostachya,,7,,cba92c99-e2bb-4529-9a67-e3078bdcca08,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb
14282,27cbd3e2-2111-4e8f-bf85-1d38367d2892,Plagiobothrys_undulatus,,4,,cba92c99-e2bb-4529-9a67-e3078bdcca08,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb
14283,1a499e4c-aeaf-4d2f-a16e-86056a712ddf,Crassula_aquatica,,1,,cba92c99-e2bb-4529-9a67-e3078bdcca08,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb
14284,2341a2f3-4494-4553-a091-94f3bcd1d72e,Eleocharis_acicularis,,1,,cba92c99-e2bb-4529-9a67-e3078bdcca08,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:20 PM,joannatang@umail.ucsb.edu_ucsb
14285,b95b5eec-aee0-4656-9289-535d6240caeb,Eleocharis_macrostachya,,10,,cbe161c7-d395-418e-bb84-924dbdbc56ba,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb
14286,297a63c0-1693-439f-9051-bb5a8a04ce3f,Psilocarphus_brevissimus,,19,,cbe161c7-d395-418e-bb84-924dbdbc56ba,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb
14287,cd6087b8-76d8-4730-8d5e-d51cb2b4cc92,Eryngium_vaseyi,,5,,cbe161c7-d395-418e-bb84-924dbdbc56ba,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb
14288,c45360b8-3963-4bcc-b302-a8dd129ebe9f,Plagiobothrys_undulatus,,11,,cbe161c7-d395-418e-bb84-924dbdbc56ba,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb
14289,3c17a835-947e-47b0-8ba5-4ec72b474e68,Centromadia_parryi_australis,,1,,cbe161c7-d395-418e-bb84-924dbdbc56ba,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb
14290,b2b7593e-68c7-46a9-ba7c-dac02f8ca394,Crassula_aquatica,,1,,cbe161c7-d395-418e-bb84-924dbdbc56ba,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:27 PM,joannatang@umail.ucsb.edu_ucsb
14291,a950fcdb-8c4f-4b42-a1c0-caa2b9fa2d65,Grindelia_camporum,,6,,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb
14292,c71de813-3b67-441d-8c55-3dab9686e0be,Juncus_bufonius,,3,,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb
14293,087d1e5b-ad3d-44a0-a969-a1fd64262f0e,Psilocarphus_brevissimus,,9,,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb
14294,7c40c343-a199-4955-a00d-81180ae6c341,Eleocharis_acicularis,,18,,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb
14295,f9714a60-0035-4294-9ceb-c977445b10d6,Plagiobothrys_undulatus,,2,,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb
14296,f5815c89-0282-437f-a0e3-5e3e546fdcc4,Eryngium_vaseyi,,2,,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb
14297,4feb6169-393f-4315-91f1-9f0b9fb960db,Crassula_aquatica,,1,,5ea48884-59f5-4266-9132-56fb7a4e5fda,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:41 PM,joannatang@umail.ucsb.edu_ucsb
14298,415e35d2-0565-4ae5-85e1-8e2951ff499b,Plagiobothrys_undulatus,,37,,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb
14299,d0314a26-de3d-435e-a095-a2520de7c050,Psilocarphus_brevissimus,,39,,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb
14300,03ac7a20-28bc-4e72-bc8b-1a9474b5ad4f,Eleocharis_macrostachya,,1,,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb
14301,b453cd38-473b-445a-af46-d1758f8d8176,Eleocharis_acicularis,,4,,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb
14302,119f440d-b53e-4a51-81ab-8c5a26d8d1eb,Grindelia_camporum,,1,,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb
14303,ce66e849-ae2f-45f5-96b9-bc56c903e075,Eryngium_vaseyi,,6,,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb
14304,5ff735a5-a02e-47af-85f5-ef2995e25ce8,Crassula_aquatica,,2,,488e3b0c-921a-4fa8-8bc2-160337836c26,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:44 PM,joannatang@umail.ucsb.edu_ucsb
14305,762fbb74-f31f-4600-a3f9-81c7c19f8c33,Psilocarphus_brevissimus,,10,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14306,2284f88f-9d18-4d23-a634-809f8a4d7c96,Plagiobothrys_undulatus,,74,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14307,a19fcda3-6fa6-4020-9365-677f8592d05a,Eryngium_vaseyi,,4,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14308,cbd288ac-8798-4389-8234-69bd65908bea,Grindelia_camporum,,1,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14309,45db1a9b-0298-4650-b83d-0dc7131f6279,Eleocharis_macrostachya,,1,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14310,983e0037-c075-4134-81b6-91a0e8ef089f,Crassula_aquatica,,1,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14311,cfed56b0-a34b-4b79-8a54-8a6878db9026,Juncus_bufonius,,1,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14312,77b15f30-8364-417a-a5ee-8d94be706bd6,Lysimachia_minima,,1,,ef7745da-86c9-4761-94ea-1b8e423b4e27,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:50 PM,joannatang@umail.ucsb.edu_ucsb
14313,42397d57-ea8b-41c7-a491-19cded4a145f,Deinandra_incsresens_ssp_increscens,,1,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14314,fb7def2d-afb7-4a8e-a9de-2c6b9dfdb854,Plagiobothrys_undulatus,,27,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14315,a79d66d4-eaa4-49a5-b2bc-83dfa85fc941,Psilocarphus_brevissimus,,1,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14316,aba06b35-d7f6-43c3-8d35-5ce39a94d03b,Eryngium_vaseyi,,1,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14317,b968a887-45d3-4dba-a589-b6b56ef6b85b,Eleocharis_macrostachya,,13,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14318,f8bd82bf-db64-4160-ba9a-fcefce8c9a31,Juncus_bufonius,,1,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14319,40b14cdb-bbbc-4e09-a3af-6e0ccc7b1cd9,Crassula_aquatica,,1,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14320,e1fc00be-8c25-48e9-8feb-1a7e5b2bfcb3,Lysimachia_minima,,1,,d07686f8-57b3-4a0d-9d01-795203738096,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:38:57 PM,joannatang@umail.ucsb.edu_ucsb
14321,0b58d975-71e6-4922-b8ed-24ca5155847e,Juncus_bufonius,,24,,946b8b9c-194f-4cfd-8227-11755b7eba12,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb
14322,5a3b1870-b142-4c8e-a1dc-859ac2ca71ff,Eryngium_vaseyi,,4,,946b8b9c-194f-4cfd-8227-11755b7eba12,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb
14323,da0c6616-d3c5-478d-a3c1-2a47be34c481,Deinandra_incsresens_ssp_increscens,,2,,946b8b9c-194f-4cfd-8227-11755b7eba12,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb
14324,b2d5e717-be1e-4f33-b7a6-1c9207a3b7dc,Grindelia_camporum,,1,,946b8b9c-194f-4cfd-8227-11755b7eba12,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb
14325,bbf9393a-eb36-4257-b683-4eb7c5356a22,Eleocharis_acicularis,,2,,946b8b9c-194f-4cfd-8227-11755b7eba12,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb
14326,974d36ee-3af5-41a2-a25e-afc53575ef94,Lysimachia_minima,,1,,946b8b9c-194f-4cfd-8227-11755b7eba12,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:08 PM,joannatang@umail.ucsb.edu_ucsb
14327,3db61b3a-be2a-4b13-a78f-1106f7c3f4b5,Eryngium_vaseyi,,2,,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb
14328,6d63121a-1f0b-43ff-9763-bebc24c7e72f,Juncus_bufonius,,17,,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb
14329,c7537ea4-5fd4-4771-89a3-1065ae4a2986,Distichlis_spicata,,4,,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb
14330,9c540c43-91ef-4ff0-89a0-666ea62a8640,Eleocharis_macrostachya,,2,,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb
14331,424c3c09-0917-4cbf-990f-34dba6071aec,Grindelia_camporum,,1,,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb
14332,a95de2c2-632d-4be8-a2ea-a13e4020266b,Eleocharis_acicularis,,8,,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb
14333,67589857-e9bf-4398-8d38-852171f59249,Lysimachia_minima,,1,,c2c8d4c6-d56c-40d7-9d1d-20675b170826,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:14 PM,joannatang@umail.ucsb.edu_ucsb
14334,c78336cb-a730-469d-a3e2-fc95b2f071ea,Juncus_occidentalis,,9,,54ca0088-d3dc-40b1-88d3-d11e06f9e2dd,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb
14335,6442d983-1806-45a5-b3f2-c7a708e27f8e,Distichlis_spicata,,18,,54ca0088-d3dc-40b1-88d3-d11e06f9e2dd,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb
14336,f9e18102-8091-4c28-ad54-20e2dbf72464,Juncus_bufonius,,1,,54ca0088-d3dc-40b1-88d3-d11e06f9e2dd,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb
14337,5049e599-f644-4c67-a879-bf6999460bba,Eleocharis_acicularis,,1,,54ca0088-d3dc-40b1-88d3-d11e06f9e2dd,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:22 PM,joannatang@umail.ucsb.edu_ucsb
14338,6f195d59-aa49-4284-9a60-8e284dfe2b2d,Distichlis_spicata,,6,,a38fa0fa-d2c4-49c6-b67d-a031aab9590c,7/11/2023 6:39:36 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:36 PM,joannatang@umail.ucsb.edu_ucsb
14339,e6af3b30-a25a-40fa-b39d-e342f02e2f66,Croton_setiger,,1,,a38fa0fa-d2c4-49c6-b67d-a031aab9590c,7/11/2023 6:39:36 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:36 PM,joannatang@umail.ucsb.edu_ucsb
14340,e3cf9d64-4f99-4ffb-96ae-1f3ca5b6bc92,Distichlis_spicata,,2,,0524c784-98ed-4222-85fd-aa86267b65c2,7/11/2023 6:39:40 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:40 PM,joannatang@umail.ucsb.edu_ucsb
14341,9a849c2b-6f6b-4d13-83e4-50b6e3850bff,Croton_setiger,,1,,0524c784-98ed-4222-85fd-aa86267b65c2,7/11/2023 6:39:40 PM,joannatang@umail.ucsb.edu_ucsb,7/11/2023 6:39:40 PM,joannatang@umail.ucsb.edu_ucsb
14342,d996ac1a-438e-4979-857d-57cf0b964af8,Stipa_pulchra,,70,,ae2395b5-844c-49c9-a6cc-328c4fff0f48,7/11/2023 7:52:35 PM,ccber_user,7/11/2023 7:52:35 PM,ccber_user
